,loss,mae,mse,mean_absolute_percentage_error,smape_loss,val_loss,val_mae,val_mse,val_mean_absolute_percentage_error,val_smape_loss
882,7.545251719420776e-05,0.0058639273047447205,7.545251719420776e-05,1.4928172826766968,1.1801193952560425,6.564155773958191e-05,0.005841165781021118,6.564155773958191e-05,1.4673577547073364,1.1973406076431274
883,6.932404357939959e-05,0.005723343696445227,6.932404357939959e-05,1.448036789894104,1.150925636291504,8.535043161828071e-05,0.006960111670196056,8.535043161828071e-05,2.2074146270751953,1.6081620454788208
884,5.083569703856483e-05,0.005173464305698872,5.083569703856483e-05,1.3154404163360596,1.037996768951416,8.035761129576713e-05,0.006076477933675051,8.035761129576713e-05,1.4728870391845703,1.2078197002410889
885,5.1268692914163694e-05,0.005040128715336323,5.1268692914163694e-05,1.2500377893447876,0.9904645085334778,0.00018822266429197043,0.010510606691241264,0.00018822266429197043,2.4612009525299072,2.129824161529541
886,5.3482686780625954e-05,0.004978532437235117,5.3482686780625954e-05,1.2498245239257812,0.9899170398712158,6.325629510683939e-05,0.005732385441660881,6.325629510683939e-05,1.5495376586914062,1.2312636375427246
887,4.04959027946461e-05,0.004700555000454187,4.04959027946461e-05,1.1866470575332642,0.9370327591896057,6.188768747961149e-05,0.005356642883270979,6.188768747961149e-05,1.3207429647445679,1.0842474699020386
888,3.562412166502327e-05,0.004511143546551466,3.562412166502327e-05,1.1711937189102173,0.9129948616027832,9.914839756675065e-05,0.007258305326104164,9.914839756675065e-05,1.7453535795211792,1.3872687816619873
889,3.980600376962684e-05,0.004565726034343243,3.980600376962684e-05,1.1604619026184082,0.9145085215568542,9.86693921731785e-05,0.007517482154071331,9.86693921731785e-05,2.7864136695861816,1.8970869779586792
890,4.280091161490418e-05,0.004757619928568602,4.280091161490418e-05,1.2237904071807861,0.9614285826683044,7.574028131784871e-05,0.00629663048312068,7.574028131784871e-05,1.814457654953003,1.424472451210022
891,3.6345558328321204e-05,0.004511855076998472,3.6345558328321204e-05,1.163068413734436,0.9086978435516357,9.38093289732933e-05,0.007122393231838942,9.38093289732933e-05,1.7224587202072144,1.425581455230713
892,4.056245234096423e-05,0.004231554921716452,4.056245234096423e-05,1.133584976196289,0.8747515678405762,0.00012228210107423365,0.0076987058855593204,0.00012228210107423365,1.904126763343811,1.6034294366836548
893,3.799190744757652e-05,0.004395898897200823,3.799190744757652e-05,1.1344550848007202,0.8940244913101196,7.554972398793325e-05,0.006811312399804592,7.554972398793325e-05,2.2343263626098633,1.5966997146606445
894,3.341822593938559e-05,0.004312267526984215,3.341822593938559e-05,1.13478684425354,0.8783497214317322,9.941722237272188e-05,0.006950458977371454,9.941722237272188e-05,1.5715935230255127,1.2964017391204834
895,3.6149951483821496e-05,0.004515094216912985,3.6149951483821496e-05,1.1621893644332886,0.9075928926467896,0.00010410341928945854,0.0076572345569729805,0.00010410341928945854,2.0978379249572754,1.7023929357528687
896,3.176779136992991e-05,0.004300996195524931,3.176779136992991e-05,1.1152461767196655,0.878572404384613,6.128924724180251e-05,0.005392388440668583,6.128924724180251e-05,1.3468762636184692,1.112161636352539
